Adj Close,Close,High,Low,Open,Volume
GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
1304.9599609375,1304.9599609375,1310.2049560546875,1303.969970703125,1307.1199951171875,587000
1289.9200439453125,1289.9200439453125,1305.8299560546875,1281.0,1301.0,1510900
1295.280029296875,1295.280029296875,1298.4610595703125,1279.0,1279.5699462890625,1143800
1320.5400390625,1320.5400390625,1325.800048828125,1304.8699951171875,1307.010009765625,1537500
1328.1300048828125,1328.1300048828125,1329.3580322265625,1316.43994140625,1328.0,1212700
1340.6199951171875,1340.6199951171875,1344.0,1333.43994140625,1333.43994140625,1314800
1343.56005859375,1343.56005859375,1359.449951171875,1337.8399658203125,1338.0400390625,1354300
1344.6600341796875,1344.6600341796875,1349.9749755859375,1336.0400390625,1341.5,1094100
1345.02001953125,1345.02001953125,1351.199951171875,1342.6700439453125,1350.8399658203125,850400
1350.27001953125,1350.27001953125,1355.7750244140625,1340.5,1345.93994140625,1281000
1347.8299560546875,1347.8299560546875,1353.093017578125,1343.8699951171875,1347.949951171875,1549600
1361.1700439453125,1361.1700439453125,1364.6800537109375,1352.6700439453125,1356.5,1397300
1355.1199951171875,1355.1199951171875,1365.0,1351.322998046875,1362.8900146484375,1854000
1352.6199951171875,1352.6199951171875,1360.469970703125,1351.0,1356.5999755859375,1522600
1356.0400390625,1356.0400390625,1358.0999755859375,1348.9849853515625,1351.8199462890625,1469900
1349.5899658203125,1349.5899658203125,1363.6400146484375,1349.0,1363.3499755859375,3315000
1348.8399658203125,1348.8399658203125,1359.800048828125,1346.510009765625,1355.8699951171875,883100
1343.56005859375,1343.56005859375,1350.260009765625,1342.780029296875,1348.5,347500
1360.4000244140625,1360.4000244140625,1361.3270263671875,1344.469970703125,1346.1700439453125,667500
1351.8900146484375,1351.8900146484375,1364.530029296875,1349.31005859375,1362.989990234375,1038400
1336.1400146484375,1336.1400146484375,1353.0,1334.02001953125,1350.0,1050900
1337.02001953125,1337.02001953125,1338.0,1329.0849609375,1330.1099853515625,961800
1367.3699951171875,1367.3699951171875,1368.1400146484375,1341.550048828125,1341.550048828125,1406600
1360.6600341796875,1360.6600341796875,1372.5,1345.5439453125,1347.8599853515625,1186400
1394.2099609375,1394.2099609375,1396.5,1350.0,1350.0,1732300
1393.3399658203125,1393.3399658203125,1402.989990234375,1390.3800048828125,1397.93994140625,1502700
1404.3199462890625,1404.3199462890625,1411.5799560546875,1390.8399658203125,1392.0799560546875,1528000
1419.8299560546875,1419.8299560546875,1427.3299560546875,1410.27001953125,1420.5699462890625,1500900
1429.72998046875,1429.72998046875,1434.928955078125,1418.3499755859375,1427.56005859375,1820700
1439.22998046875,1439.22998046875,1440.52001953125,1426.02001953125,1436.1300048828125,1652300
1430.8800048828125,1430.8800048828125,1441.800048828125,1428.3699951171875,1439.010009765625,1558900
1439.199951171875,1439.199951171875,1441.39501953125,1430.2099609375,1430.2099609375,1282700
1451.699951171875,1451.699951171875,1451.989990234375,1440.9200439453125,1447.43994140625,1173700
1480.3900146484375,1480.3900146484375,1481.2950439453125,1458.219970703125,1462.9100341796875,2396200
1484.4000244140625,1484.4000244140625,1491.8499755859375,1471.199951171875,1479.1199951171875,2036700
1485.949951171875,1485.949951171875,1503.2139892578125,1484.9300537109375,1491.0,1610800
1486.6500244140625,1486.6500244140625,1495.52001953125,1482.0999755859375,1487.6400146484375,1351200
1466.7099609375,1466.7099609375,1495.4949951171875,1465.25,1493.5899658203125,1784600
1433.9000244140625,1433.9000244140625,1438.0699462890625,1421.199951171875,1431.0,1755200
1452.56005859375,1452.56005859375,1456.0,1432.469970703125,1443.0,1577400
1458.6300048828125,1458.6300048828125,1465.4300537109375,1446.739990234375,1458.800048828125,1077700
1455.8399658203125,1455.8399658203125,1457.280029296875,1436.4000244140625,1439.9599609375,1339400
1434.22998046875,1434.22998046875,1470.1300048828125,1428.530029296875,1468.9000244140625,2417200
1485.93994140625,1485.93994140625,1490.0,1458.989990234375,1462.0,3036800
1447.0699462890625,1447.0699462890625,1469.5,1426.300048828125,1457.0699462890625,3933000
1448.22998046875,1448.22998046875,1463.8399658203125,1430.56005859375,1462.4200439453125,1986200
1476.22998046875,1476.22998046875,1482.0,1449.5699462890625,1450.3299560546875,1679400
1479.22998046875,1479.22998046875,1485.8399658203125,1466.3499755859375,1467.300048828125,1172300
1508.6800537109375,1508.6800537109375,1509.5,1474.3199462890625,1474.3199462890625,1419900
1508.7900390625,1508.7900390625,1529.6300048828125,1505.637939453125,1511.81005859375,1344600
1518.27001953125,1518.27001953125,1520.6949462890625,1508.1099853515625,1514.47998046875,1167600
1514.6600341796875,1514.6600341796875,1527.1800537109375,1504.5999755859375,1512.68994140625,929500
1520.739990234375,1520.739990234375,1520.739990234375,1507.3399658203125,1515.5999755859375,1197800
1519.6700439453125,1519.6700439453125,1531.6300048828125,1512.5899658203125,1515.0,1120700
1526.68994140625,1526.68994140625,1532.10595703125,1521.4000244140625,1525.0699462890625,949300
1518.1500244140625,1518.1500244140625,1529.6400146484375,1506.8199462890625,1522.0,1096600
1485.1099853515625,1485.1099853515625,1512.2149658203125,1480.43994140625,1508.030029296875,1731700
1421.5899658203125,1421.5899658203125,1436.969970703125,1411.3900146484375,1426.1099853515625,2867100
1388.449951171875,1388.449951171875,1438.1400146484375,1382.4000244140625,1433.0,2478300
1393.1800537109375,1393.1800537109375,1415.699951171875,1379.0,1396.1400146484375,2202400
1318.0899658203125,1318.0899658203125,1371.7039794921875,1317.1700439453125,1362.06005859375,2978300
1339.3299560546875,1339.3299560546875,1341.1400146484375,1271.0,1277.5,3789100
1389.1099853515625,1389.1099853515625,1390.8699951171875,1326.81494140625,1351.6099853515625,2431500
1341.3900146484375,1341.3900146484375,1410.1500244140625,1332.0,1399.4200439453125,2402300
1386.52001953125,1386.52001953125,1388.0899658203125,1343.1099853515625,1359.22998046875,1913300
1319.0400390625,1319.0400390625,1358.9100341796875,1305.0999755859375,1350.199951171875,2561300
1298.4100341796875,1298.4100341796875,1306.219970703125,1261.050048828125,1277.06005859375,2660600
1215.56005859375,1215.56005859375,1254.760009765625,1200.0,1205.300048828125,3365400
1280.3900146484375,1280.3900146484375,1281.1500244140625,1218.77001953125,1260.0,2611400
1215.4100341796875,1215.4100341796875,1260.9599609375,1196.0699462890625,1249.699951171875,2608500
1114.9100341796875,1114.9100341796875,1193.8699951171875,1113.300048828125,1126.0,4226700
1219.72998046875,1219.72998046875,1219.760009765625,1117.1429443359375,1179.0,3700100
1084.3299560546875,1084.3299560546875,1152.2669677734375,1074.43994140625,1096.0,4252400
1119.800048828125,1119.800048828125,1130.8599853515625,1056.010009765625,1093.1099853515625,3861500
1096.800048828125,1096.800048828125,1106.5,1037.280029296875,1056.510009765625,4233400
1115.2900390625,1115.2900390625,1157.969970703125,1060.1080322265625,1093.050048828125,3651100
1072.3199462890625,1072.3199462890625,1143.989990234375,1065.489990234375,1135.719970703125,3601800
1056.6199951171875,1056.6199951171875,1071.3199462890625,1013.5360107421875,1061.3199462890625,4044100
1134.4599609375,1134.4599609375,1135.0,1090.6199951171875,1103.77001953125,3344500
1102.489990234375,1102.489990234375,1148.9000244140625,1086.010009765625,1126.469970703125,4081500
1161.75,1161.75,1169.969970703125,1093.530029296875,1111.800048828125,3571700
1110.7099609375,1110.7099609375,1150.6700439453125,1105.9100341796875,1125.6700439453125,3208500
1146.8199462890625,1146.8199462890625,1151.6300048828125,1096.47998046875,1125.0400390625,2574100
1162.81005859375,1162.81005859375,1175.31005859375,1138.1400146484375,1147.300048828125,2486400
1105.6199951171875,1105.6199951171875,1129.68994140625,1097.449951171875,1122.0,2344200
1120.8399658203125,1120.8399658203125,1126.8599853515625,1096.4000244140625,1098.260009765625,1964900
1097.8800048828125,1097.8800048828125,1123.5400390625,1079.81005859375,1119.0150146484375,2313400
1186.9200439453125,1186.9200439453125,1194.6600341796875,1130.93994140625,1138.0,2664700
1186.510009765625,1186.510009765625,1225.0,1182.22998046875,1221.0,2387300
1210.280029296875,1210.280029296875,1219.0699462890625,1188.1600341796875,1206.5,1975100
1211.449951171875,1211.449951171875,1225.5699462890625,1196.7349853515625,1224.0799560546875,2175400
1217.56005859375,1217.56005859375,1220.510009765625,1187.5980224609375,1209.1800537109375,1739800
1269.22998046875,1269.22998046875,1282.0699462890625,1236.9300537109375,1245.0899658203125,2470400
1262.469970703125,1262.469970703125,1280.4599609375,1240.4000244140625,1245.6099853515625,1671700
1263.469970703125,1263.469970703125,1279.0,1242.6199951171875,1274.0999755859375,2518100
1283.25,1283.25,1294.4300537109375,1271.22998046875,1284.8499755859375,1949000
1266.6099853515625,1266.6099853515625,1281.5999755859375,1261.3699951171875,1271.0,1695500
1216.3399658203125,1216.3399658203125,1254.27001953125,1209.7099609375,1247.0,2153000
1263.2099609375,1263.2099609375,1285.613037109375,1242.0,1245.5400390625,2092400
1276.31005859375,1276.31005859375,1293.31005859375,1265.6700439453125,1271.550048828125,1566200
1279.31005859375,1279.31005859375,1280.4000244140625,1249.449951171875,1261.1700439453125,1639600
1275.8800048828125,1275.8800048828125,1296.1500244140625,1269.0,1296.0,1600600
1233.6700439453125,1233.6700439453125,1288.050048828125,1232.199951171875,1287.9300537109375,2951300
1341.47998046875,1341.47998046875,1359.989990234375,1325.3399658203125,1341.4599609375,3793600
1348.6600341796875,1348.6600341796875,1352.8199462890625,1322.489990234375,1324.8800048828125,2668900
1320.6099853515625,1320.6099853515625,1352.0699462890625,1311.0,1328.5,2072500
1326.800048828125,1326.800048828125,1327.6600341796875,1299.0,1308.22998046875,1504000
1351.1099853515625,1351.1099853515625,1373.93994140625,1337.4599609375,1337.9200439453125,1651500
1347.300048828125,1347.300048828125,1371.1199951171875,1347.2900390625,1361.68994140625,1215400
1372.56005859375,1372.56005859375,1377.5999755859375,1355.27001953125,1365.93994140625,1397600
1388.3699951171875,1388.3699951171875,1398.760009765625,1375.47998046875,1383.1300048828125,1386900
1403.260009765625,1403.260009765625,1416.530029296875,1377.1519775390625,1378.280029296875,1412100
1375.739990234375,1375.739990234375,1415.0,1374.77001953125,1407.1199951171875,1390600
1349.3299560546875,1349.3299560546875,1385.4820556640625,1328.4000244140625,1377.050048828125,1812600
1356.1300048828125,1356.1300048828125,1357.4200439453125,1323.9100341796875,1335.02001953125,1603100
1373.18994140625,1373.18994140625,1374.47998046875,1339.0,1350.0,1707700
1383.93994140625,1383.93994140625,1392.324951171875,1354.25,1361.75,1822400
1373.4849853515625,1373.4849853515625,1392.0,1373.4849853515625,1386.9969482421875,1280600
1406.719970703125,1406.719970703125,1410.4200439453125,1387.25,1389.5799560546875,1655400
1402.800048828125,1402.800048828125,1415.489990234375,1393.449951171875,1408.0,1385000
1410.4200439453125,1410.4200439453125,1412.760009765625,1391.8299560546875,1396.7099609375,1309400
1417.02001953125,1417.02001953125,1441.0,1412.1300048828125,1437.27001953125,2060600
1417.8399658203125,1417.8399658203125,1421.739990234375,1391.2900390625,1417.25,1685800
1416.72998046875,1416.72998046875,1440.8399658203125,1396.0,1396.8599853515625,1692200
1428.9200439453125,1428.9200439453125,1432.5699462890625,1413.3499755859375,1416.93994140625,1820900
1431.8199462890625,1431.8199462890625,1437.9599609375,1418.0,1418.3900146484375,1217100
1439.219970703125,1439.219970703125,1439.6099853515625,1418.8299560546875,1430.550048828125,1278100
1436.3800048828125,1436.3800048828125,1446.552001953125,1429.7769775390625,1438.300048828125,1256200
1412.1800537109375,1412.1800537109375,1438.9599609375,1404.72998046875,1430.4000244140625,1484300
1438.3900146484375,1438.3900146484375,1445.050048828125,1406.0,1413.1700439453125,1734900
1446.6099853515625,1446.6099853515625,1447.989990234375,1422.3399658203125,1422.3399658203125,1404200
1456.1600341796875,1456.1600341796875,1468.0,1443.2099609375,1445.3599853515625,1409200
1465.8499755859375,1465.8499755859375,1474.259033203125,1456.27001953125,1459.5400390625,1525200
1403.8399658203125,1403.8399658203125,1454.4749755859375,1402.0,1442.47998046875,1991300
1413.1800537109375,1413.1800537109375,1437.0,1386.02001953125,1428.489990234375,1946400
1419.8499755859375,1419.8499755859375,1424.800048828125,1387.9200439453125,1390.800048828125,1503900
1442.719970703125,1442.719970703125,1455.02001953125,1425.9000244140625,1445.219970703125,1709200
1451.1199951171875,1451.1199951171875,1460.0,1431.3800048828125,1447.1600341796875,1549600
1435.9599609375,1435.9599609375,1451.4100341796875,1427.010009765625,1449.1600341796875,1581900
1431.719970703125,1431.719970703125,1447.800048828125,1421.3499755859375,1444.0,3157900
1451.8599853515625,1451.8599853515625,1452.75,1423.2099609375,1429.0,1542400
1464.4100341796875,1464.4100341796875,1475.9410400390625,1445.239990234375,1455.6400146484375,1429800
1431.969970703125,1431.969970703125,1475.4200439453125,1429.75,1461.510009765625,1756000
1441.3299560546875,1441.3299560546875,1442.9000244140625,1420.0,1429.9000244140625,1230500
1359.9000244140625,1359.9000244140625,1433.449951171875,1351.989990234375,1431.3900146484375,4267700
1394.969970703125,1394.969970703125,1395.5999755859375,1347.010009765625,1358.1800537109375,1810200
1413.6099853515625,1413.6099853515625,1418.6500244140625,1383.9599609375,1390.43994140625,2042400
1438.0400390625,1438.0400390625,1443.0,1409.8199462890625,1411.0999755859375,1775200
1464.699951171875,1464.699951171875,1482.949951171875,1446.4200439453125,1446.93994140625,1859100
1495.699951171875,1495.699951171875,1506.5899658203125,1472.8599853515625,1480.06005859375,1564000
1485.1800537109375,1485.1800537109375,1516.800048828125,1483.550048828125,1490.0,1458200
1496.0,1496.0,1505.8800048828125,1485.6300048828125,1494.3199462890625,1249700
1510.989990234375,1510.989990234375,1522.719970703125,1488.0849609375,1506.449951171875,1423300
1541.739990234375,1541.739990234375,1543.8299560546875,1496.5400390625,1506.1500244140625,1856300
1511.3399658203125,1511.3399658203125,1577.1319580078125,1505.2430419921875,1550.0,1846400
1520.5799560546875,1520.5799560546875,1522.949951171875,1483.5,1490.31005859375,1585000
1513.6400146484375,1513.6400146484375,1535.3299560546875,1498.0,1523.1300048828125,1610700
1518.0,1518.0,1518.68994140625,1486.31005859375,1500.0,1519300
1515.550048828125,1515.550048828125,1523.43994140625,1498.4200439453125,1521.6199951171875,1456700
1565.719970703125,1565.719970703125,1570.2900390625,1503.5999755859375,1515.260009765625,1557300
1558.4200439453125,1558.4200439453125,1586.989990234375,1554.280029296875,1586.989990234375,1216200
1568.489990234375,1568.489990234375,1570.0,1546.0999755859375,1560.5,932000
1515.6800537109375,1515.6800537109375,1571.8699951171875,1507.3919677734375,1566.969970703125,1627600
1511.8699951171875,1511.8699951171875,1517.635986328125,1488.4000244140625,1498.9300537109375,1544000
1530.199951171875,1530.199951171875,1540.969970703125,1515.2099609375,1515.5999755859375,1246000
1500.3399658203125,1500.3399658203125,1526.47998046875,1497.6600341796875,1525.1800537109375,1702200
1522.02001953125,1522.02001953125,1531.251953125,1501.3299560546875,1506.3199462890625,1106500
1531.449951171875,1531.449951171875,1537.8699951171875,1492.219970703125,1497.0,1671400
1482.9599609375,1482.9599609375,1508.949951171875,1454.030029296875,1505.010009765625,3439900
1474.449951171875,1474.449951171875,1490.469970703125,1465.6400146484375,1486.6400146484375,2330200
1464.969970703125,1464.969970703125,1485.56005859375,1458.6500244140625,1476.5699462890625,1903500
1473.6099853515625,1473.6099853515625,1482.4100341796875,1463.4599609375,1469.300048828125,1979500
1500.0999755859375,1500.0999755859375,1502.3900146484375,1466.0,1471.75,1995400
1494.489990234375,1494.489990234375,1516.844970703125,1481.6400146484375,1500.0,1577800
1496.0999755859375,1496.0999755859375,1504.074951171875,1473.0799560546875,1487.1800537109375,1289300
1480.3199462890625,1480.3199462890625,1510.0,1478.0,1492.43994140625,1454400
1506.6199951171875,1506.6199951171875,1512.385986328125,1485.25,1485.5799560546875,1437000
1518.449951171875,1518.449951171875,1537.25,1508.0050048828125,1510.3399658203125,1455200
1507.72998046875,1507.72998046875,1521.9000244140625,1502.8800048828125,1515.6600341796875,1354800
1517.97998046875,1517.97998046875,1525.6099853515625,1507.969970703125,1514.6700439453125,1378300
1558.5999755859375,1558.5999755859375,1562.469970703125,1523.7099609375,1526.1800537109375,2027100
1547.530029296875,1547.530029296875,1573.6800537109375,1543.949951171875,1553.31005859375,1660600
1581.75,1581.75,1585.8699951171875,1538.199951171875,1543.449951171875,1706900
1580.4200439453125,1580.4200439453125,1597.719970703125,1568.0050048828125,1577.030029296875,1446500
1588.199951171875,1588.199951171875,1614.1700439453125,1580.5699462890625,1593.97998046875,1409900
1608.219970703125,1608.219970703125,1611.6199951171875,1582.0699462890625,1582.0699462890625,2247100
1652.3800048828125,1652.3800048828125,1659.219970703125,1603.5999755859375,1608.0,3993400
1634.3299560546875,1634.3299560546875,1655.0,1625.75,1653.6800537109375,1861600
1644.4100341796875,1644.4100341796875,1647.1700439453125,1630.75,1633.489990234375,1499000
1634.1800537109375,1634.1800537109375,1647.9649658203125,1630.31005859375,1647.8900146484375,1823400
1660.7099609375,1660.7099609375,1665.72998046875,1632.219970703125,1636.6300048828125,1825300
1728.280029296875,1728.280029296875,1733.1800537109375,1666.3299560546875,1673.7750244140625,2511200
1641.8399658203125,1641.8399658203125,1709.7139892578125,1615.06005859375,1709.7139892578125,3107800
1591.0400390625,1591.0400390625,1645.1099853515625,1547.613037109375,1624.260009765625,2608600
1532.3900146484375,1532.3900146484375,1563.864990234375,1528.010009765625,1533.510009765625,2610900
1556.9599609375,1556.9599609375,1569.0,1536.051025390625,1557.530029296875,1774700
1532.02001953125,1532.02001953125,1584.0810546875,1525.8050537109375,1560.6400146484375,1618600
1520.719970703125,1520.719970703125,1575.199951171875,1497.3599853515625,1536.0,1597100
1519.280029296875,1519.280029296875,1564.0,1515.739990234375,1539.0050048828125,1696600
1541.43994140625,1541.43994140625,1559.5699462890625,1531.8349609375,1536.0,1331100
1520.9000244140625,1520.9000244140625,1562.0,1519.8199462890625,1555.5400390625,1311700
1495.530029296875,1495.530029296875,1508.2979736328125,1470.0,1496.0,1879800
1459.989990234375,1459.989990234375,1503.0030517578125,1437.1300048828125,1498.010009765625,3103900
1431.1600341796875,1431.1600341796875,1448.3599853515625,1406.550048828125,1440.06005859375,2888800
1465.4599609375,1465.4599609375,1469.52001953125,1434.530029296875,1450.0899658203125,1583200
1415.2099609375,1415.2099609375,1460.9599609375,1407.699951171875,1458.780029296875,1657400
1428.2900390625,1428.2900390625,1443.708984375,1409.8499755859375,1411.030029296875,1450200
1444.9599609375,1444.9599609375,1450.0,1413.3399658203125,1432.6300048828125,1323000
1464.52001953125,1464.52001953125,1476.800048828125,1449.301025390625,1474.2099609375,2007900
1469.3299560546875,1469.3299560546875,1476.6629638671875,1458.8050537109375,1470.3900146484375,978200
1469.5999755859375,1469.5999755859375,1489.75,1459.8800048828125,1466.800048828125,1701600
1490.0899658203125,1490.0899658203125,1499.0400390625,1479.2099609375,1484.27001953125,1779500
1458.4200439453125,1458.4200439453125,1483.199951171875,1450.9200439453125,1462.030029296875,1284100
1486.02001953125,1486.02001953125,1488.2099609375,1464.27001953125,1466.2099609375,1113300
1453.43994140625,1453.43994140625,1486.760009765625,1448.5899658203125,1475.5799560546875,1245400
1460.2900390625,1460.2900390625,1468.9599609375,1436.0,1464.2900390625,1746200
1485.9300537109375,1485.9300537109375,1490.0,1465.0899658203125,1465.0899658203125,1187800
1515.219970703125,1515.219970703125,1516.52001953125,1489.449951171875,1494.699951171875,1435300
1569.1500244140625,1569.1500244140625,1593.8599853515625,1532.5699462890625,1543.0,2482600
1571.6800537109375,1571.6800537109375,1590.0,1563.199951171875,1583.72998046875,1601000
1568.0799560546875,1568.0799560546875,1587.6839599609375,1550.530029296875,1578.5899658203125,1929300
1559.1300048828125,1559.1300048828125,1575.10498046875,1545.030029296875,1547.1500244140625,1540000
1573.010009765625,1573.010009765625,1581.1300048828125,1563.0,1565.8499755859375,1434700
1534.6099853515625,1534.6099853515625,1588.1500244140625,1528.0,1580.4599609375,1607100
1555.9300537109375,1555.9300537109375,1577.5,1525.6700439453125,1527.050048828125,2241700
1593.31005859375,1593.31005859375,1618.72998046875,1571.6300048828125,1573.3299560546875,2568300
1615.3299560546875,1615.3299560546875,1621.989990234375,1585.0,1593.050048828125,1433600
1641.0,1641.0,1642.3599853515625,1620.510009765625,1626.0699462890625,1375800
1590.449951171875,1590.449951171875,1638.239990234375,1576.5,1625.010009765625,1853300
1604.260009765625,1604.260009765625,1606.844970703125,1582.780029296875,1595.6700439453125,1229000
1516.6199951171875,1516.6199951171875,1561.3499755859375,1514.6199951171875,1559.739990234375,1834000
1567.239990234375,1567.239990234375,1593.7099609375,1522.239990234375,1522.3599853515625,2003100
1621.010009765625,1621.010009765625,1687.0,1604.4599609375,1672.1099853515625,4329100
1626.030029296875,1626.030029296875,1660.77001953125,1616.030029296875,1628.1600341796875,2535400
1650.2099609375,1650.2099609375,1661.699951171875,1616.6199951171875,1631.780029296875,1661700
1749.1300048828125,1749.1300048828125,1771.364990234375,1706.030029296875,1710.280029296875,3570900
1763.3699951171875,1763.3699951171875,1793.6400146484375,1750.510009765625,1781.0,2065800
1761.75,1761.75,1772.4300537109375,1740.3499755859375,1753.949951171875,1660900
1763.0,1763.0,1818.06005859375,1760.02001953125,1790.9000244140625,2268300
1740.3900146484375,1740.3900146484375,1763.0,1717.300048828125,1731.0899658203125,2636100
1752.7099609375,1752.7099609375,1764.219970703125,1747.364990234375,1750.0,1264000
1749.8399658203125,1749.8399658203125,1768.27001953125,1745.5999755859375,1747.6300048828125,1247500
1777.02001953125,1777.02001953125,1781.0400390625,1744.550048828125,1757.6300048828125,1499900
1781.3800048828125,1781.3800048828125,1799.0699462890625,1767.68994140625,1771.699951171875,1246800
1770.1500244140625,1770.1500244140625,1785.0,1767.0,1776.93994140625,1147100
1746.780029296875,1746.780029296875,1773.469970703125,1746.1400146484375,1765.22998046875,1173500
1763.9200439453125,1763.9200439453125,1769.5899658203125,1737.0050048828125,1738.3800048828125,1249900
1742.18994140625,1742.18994140625,1774.0,1741.8599853515625,1765.2099609375,2313500
1734.8599853515625,1734.8599853515625,1753.9000244140625,1717.719970703125,1749.5999755859375,2161600
1768.8800048828125,1768.8800048828125,1771.5999755859375,1727.68994140625,1730.5,1578000
